DATE,TMAX,TMIN,WND,HUM,PRCP
1977-04-26,18.000000,9.000000,2.983778,96.084725,0.000000
1977-04-27,19.000000,2.000000,2.006333,81.231278,0.000000
1977-04-28,21.000000,8.000000,3.292444,50.662700,0.000000
1977-04-29,23.000000,8.000000,2.520778,56.920260,0.000000
1977-04-30,21.000000,13.000000,3.292444,63.811384,6.096000
1977-05-01,22.000000,12.000000,2.572222,80.062213,0.000000
1977-05-02,24.000000,12.000000,2.829444,44.160324,0.000000
1977-05-03,25.000000,12.000000,4.269889,62.562756,0.000000
1977-05-04,19.000000,12.000000,4.115556,83.797591,0.000000
1977-05-05,28.000000,12.000000,6.430556,55.837277,0.000000
1977-05-06,23.000000,11.000000,2.520778,44.035211,0.000000
1977-05-07,27.000000,10.000000,3.446778,42.679617,9.906000
1977-05-08,24.000000,11.000000,2.417889,51.769901,0.000000
1977-05-09,25.000000,10.000000,3.292444,58.090577,0.000000
1977-05-10,21.000000,15.000000,3.138111,78.748774,0.000000
1977-05-11,25.000000,15.000000,3.292444,70.319657,0.000000
1977-05-12,28.000000,19.000000,4.681444,68.936682,0.000000
1977-05-13,21.000000,6.000000,7.665222,83.581351,13.970000
1977-05-14,20.000000,6.000000,2.263556,58.505886,48.006000
1977-05-15,20.000000,7.000000,4.012667,59.603714,0.000000
1977-05-16,21.000000,10.000000,4.012667,67.597802,0.000000
1977-05-17,24.000000,12.000000,2.829444,70.774911,0.000000
1977-05-18,23.000000,14.000000,2.726556,81.296245,0.000000
1977-05-19,22.000000,14.000000,1.646222,77.514305,0.000000
1977-05-20,18.000000,12.000000,3.395333,80.147477,1.016000
1977-05-21,23.000000,12.000000,1.852000,69.989061,0.000000
1977-05-22,27.000000,14.000000,2.006333,65.163766,18.034000
1977-05-23,25.000000,15.000000,2.160667,82.201504,4.064000
1977-05-24,27.000000,15.000000,4.424222,69.208839,0.000000
1977-05-25,27.000000,18.000000,6.430556,73.337103,0.000000
1977-05-26,24.000000,18.000000,1.646222,83.845161,0.000000
1977-05-27,26.000000,17.000000,3.138111,65.607528,0.000000
1977-05-28,24.000000,15.000000,2.520778,91.383012,4.064000
1977-05-29,28.000000,17.000000,2.417889,76.991402,1.016000
1977-05-30,27.000000,19.000000,2.160667,77.399706,3.048000
1977-05-31,27.000000,17.000000,1.697667,62.906362,0.000000
1977-06-01,33.000000,17.000000,2.417889,47.042264,4.064000
1977-06-02,30.000000,16.000000,3.292444,52.856987,0.000000
1977-06-03,29.000000,16.000000,3.138111,55.729356,0.000000
1977-06-04,34.000000,16.000000,3.292444,44.785403,0.000000
1977-06-05,32.000000,18.000000,3.704000,47.167239,0.000000
1977-06-06,32.000000,21.000000,2.726556,54.083374,0.000000
1977-06-07,36.000000,20.000000,4.990111,37.505868,0.000000
1977-06-08,35.000000,24.000000,4.732889,41.882902,0.000000
1977-06-09,34.000000,21.000000,4.269889,60.976046,11.938000
1977-06-10,28.000000,16.000000,4.424222,42.796305,0.000000
1977-06-11,34.000000,14.000000,4.424222,29.752116,0.000000
1977-06-12,38.000000,17.000000,3.292444,28.799821,0.000000
1977-06-13,35.000000,21.000000,2.983778,35.110294,0.000000
1977-06-14,26.000000,16.000000,1.697667,55.597682,0.000000
1977-06-15,31.000000,16.000000,2.315000,54.242308,0.000000
1977-06-16,31.000000,19.000000,4.321333,54.827845,0.000000
1977-06-17,34.000000,19.000000,2.263556,52.295359,0.000000
1977-06-18,35.000000,22.000000,3.704000,45.299162,0.000000
1977-06-19,34.000000,21.000000,2.726556,40.737152,0.000000
1977-06-20,35.000000,20.000000,3.704000,39.763617,0.000000
1977-06-21,31.000000,21.000000,4.578556,52.152011,0.000000
1977-06-22,33.000000,20.000000,4.424222,49.955645,0.000000
1977-06-23,31.000000,21.000000,2.315000,72.234165,22.098000
1977-06-24,30.000000,20.000000,2.160667,73.802512,1.016000
1977-06-25,28.000000,21.000000,2.726556,73.802512,0.508000
1977-06-26,30.000000,22.000000,3.189556,75.525776,0.508000
1977-06-27,28.000000,22.000000,3.704000,88.657364,2.032000
1977-06-28,34.000000,21.000000,4.012667,76.137985,7.112000
1977-06-29,34.000000,22.000000,2.572222,74.938973,5.080000
1977-06-30,34.000000,22.000000,2.263556,72.404598,0.000000
1977-07-01,37.000000,25.000000,3.446778,64.962155,0.000000
1977-07-02,35.000000,24.000000,3.704000,78.434422,4.064000
1977-07-03,34.000000,22.000000,1.594778,59.229376,0.000000
1977-07-04,35.000000,22.000000,3.652556,66.817167,7.874000
1977-07-05,31.000000,23.000000,3.704000,95.796433,93.980000
1977-07-06,32.000000,24.000000,2.572222,90.607438,3.048000
1977-07-07,33.000000,23.000000,1.697667,83.805787,19.050000
1977-07-08,33.000000,19.000000,1.646222,80.686190,0.000000
1977-07-09,35.000000,25.000000,1.131778,72.797000,0.000000
1977-07-10,30.000000,21.000000,1.852000,91.064877,52.070000
1977-07-11,30.000000,21.000000,1.852000,76.533691,0.508000
1977-07-12,31.000000,24.000000,2.417889,80.210290,0.000000
1977-07-13,33.000000,22.000000,2.572222,64.180513,0.000000
1977-07-14,33.000000,21.000000,1.131778,70.428722,0.000000
1977-07-15,33.000000,24.000000,2.726556,76.367269,13.970000
1977-07-16,33.000000,23.000000,2.263556,73.232511,0.000000
1977-07-17,33.000000,24.000000,1.697667,79.020241,0.000000
1977-07-18,32.000000,23.000000,1.852000,79.465453,6.096000
1977-07-19,27.000000,22.000000,2.829444,84.286553,7.112000
1977-07-20,25.000000,21.000000,3.292444,90.020609,1.016000
1977-07-21,30.000000,21.000000,4.269889,82.270941,0.000000
1977-07-22,31.000000,25.000000,3.858333,79.035561,0.508000
1977-07-23,31.000000,25.000000,4.732889,82.462315,0.000000
1977-07-24,34.000000,24.000000,1.697667,73.279505,0.000000
1977-07-25,33.000000,24.000000,3.292444,80.341229,4.064000
1977-07-26,32.000000,25.000000,4.012667,82.376897,7.112000
1977-07-27,31.000000,24.000000,3.549667,84.255000,18.034000
1977-07-28,31.000000,25.000000,3.292444,84.547736,2.032000
1977-07-29,31.000000,25.000000,2.263556,91.832791,3.048000
1977-07-30,32.000000,26.000000,2.880889,88.124709,1.016000
1977-07-31,31.000000,24.000000,2.417889,90.338472,4.064000
1977-08-01,32.000000,24.000000,2.160667,85.202100,0.000000
1977-08-02,33.000000,25.000000,3.858333,78.378557,0.000000
1977-08-03,34.000000,22.000000,3.292444,77.718297,0.000000
1977-08-04,31.000000,21.000000,2.263556,76.711737,0.000000
1977-08-05,34.000000,24.000000,3.138111,81.281887,0.000000
1977-08-06,32.000000,26.000000,2.006333,86.964534,0.000000
1977-08-07,29.000000,25.000000,2.006333,87.930542,7.112000
1977-08-08,31.000000,25.000000,4.475667,86.270886,0.000000
1977-08-09,27.000000,22.000000,2.006333,91.047103,27.940000
1977-08-10,26.000000,21.000000,1.646222,87.673998,0.000000
1977-08-11,28.000000,20.000000,2.006333,89.214201,1.016000
1977-08-12,28.000000,20.000000,1.852000,91.629102,32.004000
1977-08-13,30.000000,19.000000,1.594778,79.419822,30.988000
1977-08-14,28.000000,21.000000,2.829444,85.697347,0.000000
1977-08-15,29.000000,19.000000,1.337556,83.281443,0.000000
1977-08-16,30.000000,18.000000,2.160667,64.112474,0.000000
1977-08-17,28.000000,19.000000,2.983778,73.556986,0.000000
1977-08-18,29.000000,19.000000,2.829444,66.641786,0.000000
1977-08-19,29.000000,20.000000,2.417889,65.051517,0.000000
1977-08-20,29.000000,19.000000,2.160667,76.777215,0.000000
1977-08-21,30.000000,19.000000,1.852000,73.073218,0.000000
1977-08-22,28.000000,20.000000,3.292444,70.514971,0.000000
1977-08-23,30.000000,20.000000,3.446778,68.074958,0.000000
1977-08-24,30.000000,19.000000,3.292444,68.583489,0.000000
1977-08-25,29.000000,17.000000,1.286111,66.351862,0.000000
1977-08-26,32.000000,17.000000,1.131778,64.714703,0.000000
1977-08-27,32.000000,20.000000,2.160667,65.902159,0.000000
1977-08-28,31.000000,21.000000,2.880889,68.359239,0.000000
1977-08-29,30.000000,18.000000,2.263556,72.494031,0.000000
1977-08-30,31.000000,18.000000,2.263556,71.845880,0.000000
1977-08-31,30.000000,21.000000,2.675111,78.402095,3.048000
1977-09-01,29.000000,20.000000,2.160667,81.146882,0.000000
1977-09-02,31.000000,19.000000,4.115556,72.688543,0.000000
1977-09-03,33.000000,21.000000,1.131778,63.877478,0.000000
1977-09-04,33.000000,21.000000,2.983778,66.255537,0.000000
1977-09-05,30.000000,22.000000,2.983778,62.505661,0.000000
1977-09-06,27.000000,15.000000,2.417889,75.945449,0.508000
1977-09-07,30.000000,14.000000,1.852000,62.720451,0.000000
1977-09-08,31.000000,13.000000,1.337556,56.293987,0.000000
1977-09-09,31.000000,15.000000,2.160667,50.038613,0.000000
1977-09-10,29.000000,18.000000,4.732889,58.046263,0.000000
1977-09-11,26.000000,17.000000,7.150778,38.262051,0.000000
1977-09-12,20.000000,16.000000,6.121889,76.837746,3.048000
1977-09-13,20.000000,15.000000,5.144444,90.619688,14.986000
1977-09-14,21.000000,15.000000,3.549667,81.144519,2.032000
1977-09-15,24.000000,17.000000,1.852000,70.962458,1.016000
1977-09-16,24.000000,18.000000,1.852000,71.634296,0.000000
1977-09-17,22.000000,17.000000,2.006333,92.327189,3.048000
1977-09-18,29.000000,17.000000,2.829444,61.694711,0.000000
1977-09-19,22.000000,11.000000,4.115556,53.185897,0.000000
1977-09-20,22.000000,10.000000,1.440444,64.934641,0.000000
1977-09-21,26.000000,9.000000,1.852000,60.387829,0.000000
1977-09-22,28.000000,12.000000,2.726556,51.071560,0.000000
1977-09-23,26.000000,12.000000,1.286111,60.000416,0.000000
1977-09-24,28.000000,13.000000,1.852000,57.621236,0.000000
1977-09-25,27.000000,13.000000,2.160667,62.308233,0.000000
1977-09-26,26.000000,13.000000,3.292444,54.614806,0.000000
1977-09-27,27.000000,13.000000,4.424222,63.262228,0.000000
1977-09-28,28.000000,17.000000,5.144444,67.989559,0.000000
1977-09-29,31.000000,16.000000,4.012667,64.660194,0.000000
1977-09-30,30.000000,15.000000,1.337556,76.494089,0.000000
1977-10-01,37.000000,18.000000,3.806889,65.796497,7.112000
1977-10-02,32.000000,16.000000,2.880889,74.421318,0.000000
1977-10-03,26.000000,16.000000,2.160667,77.452419,0.000000
1977-10-04,26.000000,17.000000,2.726556,80.136124,0.000000
1977-10-05,19.000000,12.000000,4.681444,63.850600,2.032000
1977-10-06,16.000000,8.000000,2.160667,74.832129,1.016000
1977-10-07,22.000000,7.000000,2.829444,57.027596,0.000000
1977-10-08,24.000000,8.000000,2.829444,54.103727,0.000000
1977-10-09,22.000000,6.000000,4.269889,59.720559,0.000000
1977-10-10,18.000000,4.000000,2.263556,42.086881,0.000000
1977-10-11,20.000000,6.000000,5.864667,55.947521,0.000000
1977-10-12,24.000000,11.000000,3.138111,65.891181,0.000000
1977-10-13,28.000000,12.000000,4.269889,55.888757,0.000000
1977-10-14,28.000000,14.000000,4.578556,52.730226,0.000000
1977-10-15,19.000000,9.000000,4.732889,37.738509,0.000000
1977-10-16,20.000000,9.000000,2.006333,57.385331,0.000000
1977-10-17,23.000000,11.000000,2.829444,69.740503,0.000000
1977-10-18,25.000000,10.000000,2.572222,62.524791,0.000000
1977-10-19,26.000000,12.000000,3.858333,51.693636,0.000000
1977-10-20,28.000000,12.000000,3.138111,51.884998,0.000000
1977-10-21,27.000000,14.000000,3.498222,51.560623,0.000000
1977-10-22,23.000000,12.000000,4.732889,56.004827,0.000000
1977-10-23,26.000000,11.000000,2.726556,63.624997,0.000000
1977-10-24,21.000000,9.000000,2.726556,81.697148,NaN
1977-10-25,24.000000,9.000000,2.829444,66.530016,0.000000
1977-10-26,21.000000,10.000000,4.115556,81.420852,3.048000
1977-10-27,12.000000,9.000000,4.269889,99.260713,10.922000
1977-10-28,12.000000,9.000000,2.778000,98.530093,0.000000
1977-10-29,18.000000,8.000000,3.549667,78.002357,32.004000
1977-10-30,18.000000,6.000000,0.977444,70.460421,0.000000
1977-10-31,18.000000,8.000000,2.829444,71.661523,0.000000
1977-11-01,15.000000,5.000000,2.572222,71.833387,0.000000
1977-11-02,15.000000,3.000000,2.263556,68.350678,0.000000
1977-11-03,15.000000,6.000000,3.858333,73.964793,0.000000
1977-11-04,17.000000,6.000000,2.160667,80.458558,3.048000
1977-11-05,13.000000,10.000000,3.292444,94.282828,8.128000
1977-11-06,15.000000,8.000000,2.572222,83.272974,0.000000
1977-11-07,12.000000,4.000000,1.697667,79.896502,0.000000
1977-11-08,14.000000,4.000000,3.498222,75.149489,0.000000
1977-11-09,10.000000,1.000000,2.006333,80.988681,0.000000
1977-11-10,12.000000,0.000000,1.594778,73.189437,0.000000
1977-11-11,13.000000,0.000000,2.829444,69.998526,0.000000
1977-11-12,13.000000,2.000000,2.829444,71.940604,0.000000
1977-11-13,14.000000,1.000000,1.286111,76.796961,0.000000
1977-11-14,15.000000,2.000000,1.131778,80.514481,0.000000
1977-11-15,15.000000,5.000000,1.852000,83.151555,0.000000
1977-11-16,13.000000,3.000000,2.006333,89.222098,0.000000
1977-11-17,15.000000,2.000000,4.012667,60.767935,0.000000
1977-11-18,15.000000,0.000000,1.697667,66.743460,0.000000
1977-11-19,10.000000,0.000000,2.006333,71.938476,0.000000
1977-11-20,14.000000,3.000000,2.572222,57.861270,0.000000
1977-11-21,10.000000,-2.000000,3.549667,48.069851,0.000000
1977-11-22,9.000000,-3.000000,2.726556,64.312069,0.000000
1977-11-23,13.000000,-1.000000,4.732889,68.177851,0.000000
1977-11-24,10.000000,0.000000,2.726556,81.548881,NaN
1977-11-25,7.000000,-1.000000,1.852000,100.000000,0.000000
1977-11-26,9.000000,-1.000000,2.726556,80.724746,0.000000
1977-11-27,3.000000,-3.000000,2.726556,51.137874,0.000000
1977-11-28,9.000000,-2.000000,4.732889,54.393073,0.000000
1977-11-29,7.000000,-4.000000,2.880889,50.704160,0.000000
1977-11-30,13.000000,-1.000000,3.446778,55.657197,0.000000
1977-12-01,7.000000,-2.000000,2.572222,54.194252,0.000000
1977-12-02,12.000000,-3.000000,3.446778,61.744527,0.000000
1977-12-03,13.000000,0.000000,3.858333,72.547163,0.000000
1977-12-04,14.000000,-1.000000,2.006333,80.342774,0.000000
1977-12-05,10.000000,-1.000000,3.549667,90.250429,0.000000
1977-12-06,7.000000,-2.000000,1.440444,88.489888,0.000000
1977-12-07,9.000000,-1.000000,0.565889,86.758871,0.000000
1977-12-08,13.000000,-2.000000,2.726556,67.148125,0.000000
1977-12-09,15.000000,0.000000,4.835778,66.827695,0.000000
1977-12-10,8.000000,0.000000,5.710333,83.402301,0.000000
1977-12-11,4.000000,2.000000,2.263556,85.717055,0.000000
1977-12-12,7.000000,3.000000,2.829444,78.282223,0.000000
1977-12-13,4.000000,2.000000,3.292444,91.360540,2.032000
1977-12-14,5.000000,3.000000,3.138111,96.927258,1.524000
1977-12-15,4.000000,NaN,2.160667,92.039891,2.032000
1977-12-16,8.000000,0.000000,2.829444,71.161125,0.000000
1977-12-17,10.000000,-2.000000,2.983778,72.731855,0.000000
1977-12-18,6.000000,-2.000000,2.983778,75.569633,0.000000
1977-12-19,7.000000,-3.000000,3.704000,83.883348,0.000000
1977-12-20,6.000000,-1.000000,4.732889,82.206323,0.000000
1977-12-21,4.000000,-1.000000,2.417889,68.409767,0.000000
1977-12-22,6.000000,-2.000000,4.578556,77.261315,0.000000
1977-12-23,9.000000,-3.000000,3.138111,78.389269,0.000000
1977-12-24,3.000000,-7.000000,4.115556,47.382352,0.000000
1977-12-25,0.000000,-8.000000,1.852000,46.357194,0.000000
1977-12-26,1.000000,-8.000000,2.829444,53.810238,0.000000
1977-12-27,2.000000,-3.000000,2.829444,58.537075,0.000000
1977-12-28,2.000000,-3.000000,1.697667,76.901867,0.000000
1977-12-29,6.000000,-5.000000,1.594778,67.962117,0.000000
1977-12-30,4.000000,-4.000000,1.594778,70.049062,0.000000
1977-12-31,7.000000,-5.000000,2.880889,71.404766,0.000000
1978-01-01,-1.000000,-6.000000,3.704000,69.265516,NaN
1978-01-02,1.000000,-7.000000,2.006333,76.793489,1.016000
1978-01-03,5.000000,-8.000000,2.263556,55.808012,0.000000
1978-01-04,4.000000,-6.000000,3.138111,51.916722,0.000000
1978-01-05,10.000000,-7.000000,4.012667,43.584712,0.000000
1978-01-06,10.000000,-6.000000,2.263556,65.672589,0.000000
1978-01-07,7.000000,-5.000000,1.440444,74.539200,0.000000
1978-01-08,4.000000,-6.000000,2.726556,48.561984,0.000000
1978-01-09,0.000000,-8.000000,2.623667,39.314207,0.000000
1978-01-10,5.000000,-8.000000,5.864667,41.684313,0.000000
1978-01-11,8.000000,-4.000000,3.704000,58.257359,0.000000
1978-01-12,9.000000,-5.000000,2.829444,76.223774,0.000000
1978-01-13,8.000000,-6.000000,1.852000,84.049874,0.000000
1978-01-14,7.000000,-2.000000,5.144444,58.026889,0.000000
1978-01-15,0.000000,-8.000000,6.584889,20.254168,0.000000
1978-01-16,-1.000000,-9.000000,1.440444,37.141803,0.000000
1978-01-17,3.000000,-10.000000,2.726556,34.226796,0.000000
1978-01-18,6.000000,-9.000000,2.983778,26.345236,0.000000
1978-01-19,8.000000,-8.000000,3.446778,33.208528,0.000000
1978-01-20,5.000000,-5.000000,5.401667,27.907991,0.000000
1978-01-21,9.000000,-6.000000,2.983778,30.268199,0.000000
1978-01-22,12.000000,-5.000000,3.549667,62.540496,0.000000
1978-01-23,7.000000,-4.000000,4.115556,61.380756,0.000000
1978-01-24,9.000000,-6.000000,2.263556,54.381751,0.000000
1978-01-25,10.000000,-5.000000,5.298778,71.918330,0.000000
1978-01-26,13.000000,-4.000000,2.572222,36.530473,0.000000
1978-01-27,1.000000,-4.000000,4.269889,60.102689,0.000000
1978-01-28,2.000000,-7.000000,3.292444,60.059767,0.000000
1978-01-29,4.000000,-7.000000,3.292444,54.855810,0.000000
1978-01-30,1.000000,-10.000000,2.006333,37.758102,0.000000
1978-01-31,7.000000,-10.000000,3.755444,21.730738,0.000000
1978-02-01,3.000000,-11.000000,1.852000,43.017715,0.000000
1978-02-02,8.000000,-11.000000,2.572222,29.059608,0.000000
1978-02-03,10.000000,-6.000000,4.732889,53.052044,0.000000
1978-02-04,11.000000,-5.000000,4.115556,53.982638,0.000000
1978-02-05,4.000000,-2.000000,6.584889,81.206004,0.000000
1978-02-06,3.000000,-2.000000,2.983778,85.450299,0.000000
1978-02-07,3.000000,-3.000000,4.424222,82.884120,0.254000
1978-02-08,2.000000,-3.000000,3.704000,81.206004,0.508000
1978-02-09,-1.000000,-8.000000,6.687778,91.548570,4.064000
1978-02-10,-4.000000,-8.000000,2.726556,75.691503,0.000000
1978-02-11,-3.000000,-8.000000,1.852000,73.524032,0.000000
1978-02-12,3.000000,-10.000000,2.263556,68.629649,0.000000
1978-02-13,4.000000,-6.000000,4.115556,72.032396,0.000000
1978-02-14,1.000000,-7.000000,2.829444,57.312062,0.000000
1978-02-15,4.000000,-9.000000,1.697667,58.091311,0.000000
1978-02-16,1.000000,-10.000000,2.572222,53.815058,0.000000
1978-02-17,1.000000,-8.000000,3.446778,47.931685,0.000000
1978-02-18,7.000000,-8.000000,5.144444,59.478902,0.000000
1978-02-19,6.000000,-3.000000,2.726556,38.715455,0.000000
1978-02-20,13.000000,-5.000000,2.983778,44.142755,0.000000
1978-02-21,15.000000,-4.000000,3.446778,42.348423,0.000000
1978-02-22,14.000000,-3.000000,3.138111,47.691906,0.000000
1978-02-23,18.000000,0.000000,1.594778,47.139734,0.000000
1978-02-24,17.000000,-1.000000,2.829444,48.219964,0.000000
1978-02-25,13.000000,-3.000000,2.726556,47.852564,0.000000
1978-02-26,19.000000,-1.000000,3.858333,46.331471,0.000000
1978-02-27,20.000000,-2.000000,6.327667,39.536389,0.000000
1978-02-28,3.000000,-6.000000,4.578556,37.266343,0.000000
1978-03-01,7.000000,-7.000000,5.298778,36.212704,0.000000
1978-03-02,12.000000,3.000000,2.315000,57.244796,0.000000
1978-03-03,12.000000,-2.000000,3.138111,34.159762,0.000000
1978-03-04,15.000000,-3.000000,5.556000,32.680731,0.000000
1978-03-05,16.000000,1.000000,5.298778,39.846749,0.000000
1978-03-06,14.000000,1.000000,4.269889,52.301890,0.000000
1978-03-07,25.000000,2.000000,2.983778,47.928249,0.000000
1978-03-08,11.000000,2.000000,3.446778,92.628785,17.018000
1978-03-09,11.000000,-3.000000,5.710333,61.608841,2.032000
1978-03-10,1.000000,-4.000000,2.006333,51.137874,0.000000
1978-03-11,8.000000,-4.000000,5.710333,43.971749,0.000000
1978-03-12,8.000000,-5.000000,2.263556,44.498054,0.000000
1978-03-13,11.000000,-3.000000,2.006333,48.408425,0.000000
1978-03-14,12.000000,0.000000,3.446778,49.387757,0.000000
1978-03-15,15.000000,3.000000,4.990111,53.820878,0.000000
1978-03-16,15.000000,3.000000,1.440444,67.320294,0.000000
1978-03-17,16.000000,2.000000,2.006333,61.226977,0.000000
1978-03-18,15.000000,4.000000,4.012667,39.896689,0.000000
1978-03-19,10.000000,2.000000,2.006333,56.620103,NaN
1978-03-20,11.000000,2.000000,2.417889,60.985440,0.000000
1978-03-21,17.000000,0.000000,4.269889,37.500219,0.000000
1978-03-22,12.000000,0.000000,2.983778,40.214184,0.000000
1978-03-23,16.000000,-2.000000,3.704000,35.987777,0.000000
1978-03-24,18.000000,3.000000,4.835778,44.071169,0.000000
1978-03-25,21.000000,1.000000,2.983778,35.470176,0.000000
1978-03-26,21.000000,7.000000,4.835778,45.633365,0.000000
1978-03-27,19.000000,4.000000,4.732889,67.861243,0.000000
1978-03-28,15.000000,-0.111111,3.704000,53.016204,0.000000
1978-03-29,15.000000,1.000000,5.144444,72.371473,0.000000
1978-03-30,7.000000,-2.000000,4.269889,74.359751,0.000000
1978-03-31,12.000000,-2.000000,3.704000,64.780119,0.000000
1978-04-01,19.000000,5.000000,5.298778,49.837807,1.016000
1978-04-02,15.000000,2.000000,4.835778,33.313984,0.000000
1978-04-03,21.000000,2.000000,6.430556,30.590506,0.000000
1978-04-04,25.000000,7.000000,4.115556,34.969712,0.000000
1978-04-05,21.000000,3.000000,2.263556,37.036926,0.000000
1978-04-06,20.000000,3.000000,2.160667,26.765120,0.000000
1978-04-07,24.000000,7.000000,5.710333,33.554452,0.000000
1978-04-08,28.000000,10.000000,3.704000,36.265268,0.000000
1978-04-09,30.000000,8.000000,3.292444,27.741407,0.000000
1978-04-10,23.000000,8.000000,4.115556,46.203107,0.000000
1978-04-11,22.000000,7.000000,2.572222,38.355807,0.000000
1978-04-12,30.000000,10.000000,3.549667,35.881576,0.000000
1978-04-13,31.000000,13.000000,7.408000,44.494263,0.000000
1978-04-14,26.000000,10.000000,7.562333,51.503208,0.000000
1978-04-15,19.000000,6.000000,4.115556,31.538503,0.000000
1978-04-16,19.000000,5.000000,4.269889,26.765120,4.064000
1978-04-17,20.000000,9.000000,6.584889,38.837433,0.000000
1978-04-18,26.000000,11.000000,7.973889,30.235121,0.000000
1978-04-19,17.000000,6.000000,5.556000,20.588614,0.000000
1978-04-20,16.000000,3.000000,3.138111,43.583477,0.000000
1978-04-21,18.000000,1.000000,3.549667,44.982781,0.000000
1978-04-22,21.000000,5.000000,5.710333,48.535581,0.000000
1978-04-23,26.000000,8.000000,5.401667,53.448058,0.000000
1978-04-24,27.000000,12.000000,2.829444,55.219052,0.000000
1978-04-25,27.000000,12.000000,4.115556,43.415075,0.000000
1978-04-26,28.000000,13.000000,4.269889,48.082694,0.000000
1978-04-27,27.000000,15.000000,5.556000,55.193924,0.000000
1978-04-28,29.000000,17.000000,5.556000,45.578025,0.000000
1978-04-29,28.000000,16.000000,2.623667,48.290289,0.000000
1978-04-30,23.000000,11.000000,4.115556,28.210173,0.000000
1978-05-01,29.000000,10.000000,2.263556,35.721925,0.000000
1978-05-02,29.000000,14.000000,4.012667,38.752133,0.000000
1978-05-03,27.000000,13.000000,4.115556,40.289076,0.000000
1978-05-04,26.000000,12.000000,3.292444,46.189769,0.000000
1978-05-05,27.000000,12.000000,2.983778,45.005986,0.000000
1978-05-06,26.000000,11.000000,5.556000,51.191447,0.000000
1978-05-07,28.000000,17.000000,4.012667,66.005608,11.938000
1978-05-08,25.000000,13.000000,4.578556,54.383862,12.954000
1978-05-09,22.000000,12.000000,2.983778,38.546298,0.000000
1978-05-10,28.000000,11.000000,2.726556,33.049753,2.032000
1978-05-11,32.000000,13.000000,4.012667,27.272811,0.000000
1978-05-12,31.000000,13.000000,6.276222,31.133332,0.000000
1978-05-13,31.000000,16.000000,6.121889,40.163738,0.000000
1978-05-14,31.000000,16.000000,5.298778,41.802078,0.000000
1978-05-15,29.000000,14.000000,4.990111,55.479241,0.000000
1978-05-16,20.000000,13.000000,3.858333,79.985206,5.080000
1978-05-17,20.000000,13.000000,1.286111,84.551968,4.064000
1978-05-18,28.000000,12.000000,2.006333,58.736221,0.000000
1978-05-19,29.000000,8.000000,4.012667,41.641881,0.000000
1978-05-20,34.000000,14.000000,4.732889,33.562074,0.000000
1978-05-21,35.000000,17.000000,3.858333,35.439284,0.000000
1978-05-22,34.000000,15.000000,4.990111,45.792055,0.000000
1978-05-23,34.000000,15.000000,3.138111,42.064582,0.000000
1978-05-24,28.000000,14.000000,3.858333,53.062218,0.000000
1978-05-25,32.000000,17.000000,5.298778,51.416820,0.000000
1978-05-26,33.000000,22.000000,4.269889,54.828540,0.000000
1978-05-27,32.000000,22.000000,4.990111,61.918168,0.000000
1978-05-28,29.000000,21.000000,2.778000,73.699026,NaN
1978-05-29,21.000000,14.000000,6.687778,65.676552,4.064000
1978-05-30,23.000000,14.000000,3.858333,43.799406,1.016000
1978-05-31,27.000000,13.000000,2.160667,43.753703,0.000000
1978-06-01,30.000000,13.000000,2.160667,41.215129,0.000000
1978-06-02,23.000000,14.000000,2.263556,65.858718,1.016000
1978-06-03,34.000000,19.000000,3.652556,33.030134,0.000000
1978-06-04,32.000000,16.000000,3.704000,27.369836,0.000000
1978-06-05,33.000000,16.000000,4.321333,28.828395,0.000000
1978-06-06,37.000000,21.000000,5.144444,38.280272,0.000000
1978-06-07,37.000000,22.000000,6.430556,35.466905,0.000000
1978-06-08,30.000000,20.000000,4.990111,74.585790,8.890000
1978-06-09,33.000000,20.000000,4.115556,46.019060,0.000000
1978-06-10,40.000000,21.000000,2.572222,34.257821,0.000000
1978-06-11,38.000000,20.000000,2.263556,37.978781,0.000000
1978-06-12,35.000000,20.000000,2.983778,34.908112,0.000000
1978-06-13,32.000000,21.000000,4.269889,51.754766,0.000000
1978-06-14,31.000000,21.000000,4.012667,64.406572,0.000000
1978-06-15,33.000000,20.000000,3.858333,58.787494,1.016000
1978-06-16,33.000000,19.000000,2.006333,51.017518,1.016000
1978-06-17,35.000000,19.000000,2.572222,43.941660,0.000000
1978-06-18,37.000000,18.000000,2.880889,47.730346,0.000000
1978-06-19,34.000000,18.000000,2.983778,71.925238,12.954000
1978-06-20,30.000000,18.000000,2.983778,68.702630,0.000000
1978-06-21,36.000000,20.000000,3.549667,53.099804,0.000000
1978-06-22,38.000000,23.000000,4.732889,37.218766,0.000000
1978-06-23,36.000000,22.000000,3.858333,41.259582,0.000000
1978-06-24,31.000000,21.000000,3.704000,67.688719,2.032000
1978-06-25,24.000000,21.000000,3.549667,89.102891,2.032000
1978-06-26,29.000000,21.000000,2.263556,76.448230,0.000000
1978-06-27,33.000000,23.000000,4.012667,71.854391,0.000000
1978-06-28,37.000000,23.000000,3.858333,70.026317,43.942000
1978-06-29,34.000000,24.000000,2.417889,69.404671,0.000000
1978-06-30,38.000000,22.000000,5.144444,72.839412,14.986000
1978-07-01,31.000000,22.000000,2.572222,79.556281,10.922000
1978-07-02,29.000000,23.000000,2.006333,87.313261,13.970000
