DATE,TMAX,TMIN,WND,HUM,PRCP
1997-01-01,1.722222,-6.777778,3.549667,39.821110,0.254000
1997-01-02,5.111111,-7.000000,3.858333,49.590918,0.000000
1997-01-03,4.888889,-7.777778,2.006333,63.147517,0.000000
1997-01-04,-0.277778,-9.777778,3.704000,73.661918,0.000000
1997-01-05,-0.722222,-12.611111,1.697667,47.626355,0.000000
1997-01-06,0.277778,-12.611111,1.852000,43.782369,0.000000
1997-01-07,-1.611111,-12.388889,2.417889,58.478684,0.000000
1997-01-08,-1.722222,-14.111111,2.160667,58.237064,0.000000
1997-01-09,3.500000,-7.888889,2.829444,57.846041,0.000000
1997-01-10,0.611111,-9.500000,2.983778,65.835841,0.000000
1997-01-11,4.888889,-11.111111,2.417889,58.009077,0.000000
1997-01-12,8.777778,-5.111111,4.012667,64.725219,0.000000
1997-01-13,3.277778,-7.222222,5.298778,40.723142,0.000000
1997-01-14,2.611111,-10.000000,2.572222,30.515929,0.000000
1997-01-15,3.611111,-6.000000,2.983778,52.155941,0.000000
1997-01-16,7.277778,-6.888889,2.983778,68.445598,0.000000
1997-01-17,3.000000,-9.777778,2.983778,52.257846,0.000000
1997-01-18,6.500000,-10.777778,4.115556,46.840055,0.000000
1997-01-19,9.611111,-3.500000,2.417889,67.777135,0.000000
1997-01-20,2.111111,-5.500000,4.269889,73.443953,0.000000
1997-01-21,2.000000,-8.222222,2.829444,58.962745,0.000000
1997-01-22,1.000000,-9.500000,3.446778,56.250978,0.000000
1997-01-23,2.277778,-9.777778,2.417889,48.752346,0.000000
1997-01-24,4.777778,-11.277778,2.417889,53.276364,0.000000
1997-01-25,8.000000,-7.000000,3.446778,56.842980,0.000000
1997-01-26,10.388889,-9.111111,2.572222,43.978602,0.000000
1997-01-27,11.000000,-5.388889,2.263556,32.821995,0.000000
1997-01-28,10.388889,-7.388889,2.160667,37.148319,0.000000
1997-01-29,9.500000,-7.111111,3.806889,36.474246,0.000000
1997-01-30,9.111111,-2.222222,2.983778,55.560630,0.000000
1997-01-31,2.777778,-1.000000,2.212111,90.403888,0.000000
1997-02-01,5.277778,-1.611111,1.852000,44.474095,0.000000
1997-02-02,2.111111,-5.611111,3.704000,56.617818,0.000000
1997-02-03,5.222222,-8.722222,1.131778,49.487601,0.000000
1997-02-04,5.611111,-5.611111,3.858333,51.329371,0.000000
1997-02-05,6.777778,-6.000000,2.726556,48.922915,0.000000
1997-02-06,5.222222,-8.000000,2.572222,51.907806,0.000000
1997-02-07,8.277778,-4.888889,3.292444,65.125559,0.000000
1997-02-08,10.111111,-2.777778,4.115556,61.659031,0.000000
1997-02-09,10.111111,-2.277778,2.983778,55.898214,0.000000
1997-02-10,4.722222,-7.277778,4.732889,34.959783,0.000000
1997-02-11,7.888889,-8.888889,2.006333,30.135126,0.000000
1997-02-12,9.777778,-7.277778,2.829444,41.160822,0.000000
1997-02-13,11.111111,-5.611111,2.263556,45.516460,0.000000
1997-02-14,10.777778,-3.111111,4.424222,47.239099,0.000000
1997-02-15,8.611111,-4.222222,4.835778,30.794012,0.000000
1997-02-16,4.000000,-7.777778,2.726556,37.340176,0.000000
1997-02-17,10.277778,-4.500000,2.006333,40.540678,0.000000
1997-02-18,9.000000,-5.500000,3.138111,39.437456,0.000000
1997-02-19,14.722222,-3.500000,3.549667,40.374597,0.000000
1997-02-20,15.277778,-2.611111,3.292444,38.339329,0.000000
1997-02-21,13.777778,-3.888889,2.726556,41.359840,0.000000
1997-02-22,11.388889,1.111111,4.115556,52.722085,0.000000
1997-02-23,10.611111,0.500000,3.858333,69.298202,0.000000
1997-02-24,12.277778,5.222222,1.852000,81.741183,3.048000
1997-02-25,12.388889,4.777778,1.440444,87.560314,0.000000
1997-02-26,9.500000,4.777778,2.006333,86.409665,0.000000
1997-02-27,6.000000,2.777778,3.446778,95.073303,11.938000
1997-02-28,11.500000,1.611111,2.829444,73.013921,0.000000
1997-03-01,14.722222,0.222222,4.115556,64.198265,0.000000
1997-03-02,10.000000,-0.500000,2.829444,51.789646,0.000000
1997-03-03,14.722222,0.277778,4.732889,53.655597,0.000000
1997-03-04,19.388889,1.277778,4.269889,54.852103,0.000000
1997-03-05,18.777778,6.000000,4.578556,59.312775,0.000000
1997-03-06,20.388889,4.388889,3.446778,38.051734,0.000000
1997-03-07,19.722222,4.000000,3.704000,58.909749,0.000000
1997-03-08,16.611111,4.722222,3.858333,73.198546,0.000000
1997-03-09,7.722222,4.000000,3.549667,73.168871,0.000000
1997-03-10,13.611111,4.111111,2.983778,68.884371,1.016000
1997-03-11,12.888889,6.777778,2.726556,79.581012,2.032000
1997-03-12,10.611111,6.222222,2.572222,82.020252,0.000000
1997-03-13,8.888889,3.000000,4.732889,95.521446,35.052000
1997-03-14,8.388889,2.722222,4.835778,66.571496,0.000000
1997-03-15,10.888889,3.500000,2.829444,57.971813,0.000000
1997-03-16,11.388889,1.277778,2.983778,55.578706,0.000000
1997-03-17,19.222222,1.111111,2.572222,61.377556,0.000000
1997-03-18,11.111111,3.388889,2.572222,72.466045,0.000000
1997-03-19,12.777778,2.888889,2.675111,72.225194,0.000000
1997-03-20,14.777778,1.222222,2.263556,68.617066,0.000000
1997-03-21,16.777778,4.611111,2.829444,67.709606,0.000000
1997-03-22,15.277778,3.500000,2.160667,69.421746,0.000000
1997-03-23,10.888889,2.277778,4.115556,51.176128,0.000000
1997-03-24,12.388889,1.388889,4.835778,60.110450,0.000000
1997-03-25,14.500000,4.722222,3.292444,70.135375,0.000000
1997-03-26,17.611111,3.388889,2.160667,72.506327,0.000000
1997-03-27,19.500000,8.611111,3.858333,65.816261,0.000000
1997-03-28,19.777778,8.722222,4.115556,70.127945,0.000000
1997-03-29,23.111111,2.722222,4.269889,50.204693,0.000000
1997-03-30,14.722222,2.388889,3.704000,49.815578,0.000000
1997-03-31,19.000000,5.888889,6.276222,69.406922,0.000000
1997-04-01,13.111111,8.222222,3.138111,95.282155,3.048000
1997-04-02,9.111111,5.000000,5.298778,83.819172,0.000000
1997-04-03,7.777778,1.222222,3.704000,72.109758,0.254000
1997-04-04,15.888889,-0.222222,2.160667,62.047456,0.000000
1997-04-05,20.777778,5.722222,2.572222,75.321971,0.000000
1997-04-06,23.388889,6.722222,2.726556,72.330629,0.000000
1997-04-07,18.277778,10.611111,2.572222,80.983870,0.000000
1997-04-08,15.388889,3.277778,4.424222,47.969641,0.000000
1997-04-09,17.000000,2.000000,2.829444,44.297654,0.000000
1997-04-10,19.722222,4.777778,2.726556,55.474096,0.000000
1997-04-11,21.500000,4.388889,3.292444,45.257300,0.000000
1997-04-12,23.611111,7.111111,3.704000,47.009186,0.000000
1997-04-13,24.722222,10.277778,1.697667,62.709856,0.000000
1997-04-14,20.611111,6.722222,3.549667,65.330631,0.000000
1997-04-15,21.000000,6.222222,1.852000,64.824456,0.000000
1997-04-16,16.722222,7.222222,4.115556,71.859752,4.064000
1997-04-17,16.500000,7.277778,2.160667,77.857193,5.080000
1997-04-18,18.111111,7.000000,4.012667,75.493150,0.508000
1997-04-19,20.722222,8.222222,5.144444,71.726091,0.000000
1997-04-20,21.277778,9.722222,3.138111,76.240757,0.000000
1997-04-21,20.777778,7.611111,2.572222,72.015488,0.000000
1997-04-22,18.000000,7.888889,2.983778,69.434082,0.000000
1997-04-23,19.277778,10.111111,2.572222,66.781980,0.000000
1997-04-24,20.111111,7.277778,1.697667,66.810162,0.000000
1997-04-25,22.277778,6.777778,2.983778,60.749775,0.000000
1997-04-26,24.277778,10.777778,4.269889,61.698520,0.000000
1997-04-27,25.000000,12.111111,3.704000,72.579308,0.000000
1997-04-28,29.888889,14.722222,3.652556,62.966737,0.000000
1997-04-29,27.888889,10.111111,2.520778,59.043172,2.032000
1997-04-30,23.388889,12.611111,3.446778,59.510038,1.016000
1997-05-01,28.888889,14.500000,4.732889,73.882146,0.000000
1997-05-02,22.111111,12.777778,4.167000,81.022314,0.000000
1997-05-03,28.111111,11.888889,4.012667,77.173629,0.000000
1997-05-04,22.722222,16.000000,4.269889,50.575624,0.000000
1997-05-05,24.388889,15.722222,3.704000,72.478756,0.000000
1997-05-06,24.611111,9.000000,5.144444,88.822403,55.118000
1997-05-07,14.777778,7.111111,4.424222,84.545441,2.032000
1997-05-08,22.611111,6.722222,2.572222,61.128236,0.000000
1997-05-09,22.500000,10.000000,3.549667,58.439846,0.000000
1997-05-10,18.777778,14.111111,2.417889,85.768188,4.064000
1997-05-11,18.777778,14.611111,3.138111,87.059053,1.016000
1997-05-12,16.722222,13.777778,4.012667,96.477154,28.956000
1997-05-13,22.777778,14.722222,2.263556,85.744473,23.114000
1997-05-14,29.888889,16.111111,1.697667,76.521793,0.000000
1997-05-15,27.500000,12.777778,2.829444,62.024489,0.000000
1997-05-16,25.388889,11.500000,3.704000,50.303163,0.000000
1997-05-17,28.777778,13.611111,3.858333,64.576435,0.000000
1997-05-18,26.888889,14.500000,3.652556,64.262176,0.000000
1997-05-19,24.888889,12.777778,3.446778,52.576727,0.000000
1997-05-20,26.222222,11.888889,2.417889,57.641723,0.000000
1997-05-21,26.500000,10.888889,1.594778,64.531226,0.000000
1997-05-22,27.611111,14.388889,2.829444,70.676511,0.000000
1997-05-23,27.777778,13.888889,2.983778,60.494203,0.000000
1997-05-24,27.888889,13.111111,4.578556,66.182489,0.000000
1997-05-25,32.611111,18.111111,3.498222,61.940513,0.000000
1997-05-26,27.500000,14.611111,3.858333,69.336493,0.000000
1997-05-27,20.722222,13.277778,2.006333,85.875268,0.254000
1997-05-28,25.611111,11.722222,2.417889,52.562131,0.000000
1997-05-29,29.222222,11.222222,3.704000,65.286652,5.080000
1997-05-30,30.388889,11.611111,3.704000,47.131284,0.000000
1997-05-31,33.388889,9.222222,5.144444,45.197742,0.000000
1997-06-01,28.111111,8.777778,2.417889,44.730486,0.000000
1997-06-02,31.222222,12.111111,2.572222,49.703830,0.000000
1997-06-03,25.000000,10.777778,3.858333,68.108922,0.508000
1997-06-04,27.388889,10.500000,2.160667,64.799791,0.000000
1997-06-05,28.111111,17.111111,4.012667,64.442092,0.000000
1997-06-06,27.888889,17.277778,2.006333,70.811393,0.000000
1997-06-07,25.888889,17.388889,2.726556,60.127144,0.000000
1997-06-08,28.111111,16.500000,2.263556,53.408792,0.000000
1997-06-09,32.222222,15.777778,2.983778,33.566524,0.000000
1997-06-10,33.222222,13.277778,2.417889,38.948728,0.000000
1997-06-11,34.500000,12.500000,0.565889,35.537961,0.000000
1997-06-12,37.222222,16.222222,2.983778,26.730522,0.000000
1997-06-13,34.388889,18.500000,3.138111,46.746001,0.000000
1997-06-14,33.388889,16.777778,1.697667,47.296549,0.000000
1997-06-15,33.500000,20.111111,1.697667,50.205979,0.000000
1997-06-16,34.500000,20.611111,3.189556,41.311337,0.000000
1997-06-17,31.611111,21.222222,4.115556,45.260807,0.000000
1997-06-18,32.111111,21.777778,4.424222,52.138950,0.000000
1997-06-19,34.722222,19.111111,2.726556,49.119595,0.000000
1997-06-20,36.111111,18.722222,2.983778,44.681430,0.000000
1997-06-21,39.500000,21.277778,3.292444,36.795943,0.000000
1997-06-22,40.500000,21.111111,2.006333,39.623428,0.000000
1997-06-23,39.888889,22.777778,2.160667,39.572698,0.000000
1997-06-24,33.111111,22.388889,4.012667,55.337302,6.096000
1997-06-25,30.611111,20.888889,3.549667,73.305887,1.016000
1997-06-26,31.111111,20.888889,2.006333,71.738481,0.000000
1997-06-27,33.222222,20.111111,2.006333,58.535263,0.000000
1997-06-28,35.611111,19.888889,1.646222,39.671236,0.000000
1997-06-29,32.722222,22.722222,2.572222,61.662121,0.000000
1997-06-30,33.388889,22.277778,1.131778,66.730660,0.000000
1997-07-01,35.500000,23.111111,1.852000,61.318827,0.000000
1997-07-02,35.888889,26.000000,4.012667,68.508416,7.112000
1997-07-03,38.000000,22.611111,4.835778,67.333709,0.000000
1997-07-04,30.500000,21.222222,2.417889,69.553942,0.508000
1997-07-05,33.000000,20.888889,2.829444,49.033373,0.000000
1997-07-06,35.111111,21.611111,4.115556,50.242995,0.000000
1997-07-07,35.277778,22.222222,3.138111,53.832954,0.000000
1997-07-08,36.277778,19.388889,1.646222,48.763869,0.000000
1997-07-09,36.777778,18.777778,2.983778,46.483168,0.000000
1997-07-10,35.000000,22.388889,2.726556,51.888990,0.000000
1997-07-11,35.611111,22.222222,2.572222,53.715521,0.000000
1997-07-12,37.111111,22.000000,2.829444,48.874338,0.000000
1997-07-13,34.722222,23.500000,2.417889,55.664068,0.000000
1997-07-14,29.888889,22.000000,1.286111,86.603385,12.954000
1997-07-15,33.888889,21.777778,1.697667,71.840550,0.000000
1997-07-16,35.000000,23.888889,1.131778,69.033910,0.000000
1997-07-17,30.888889,24.388889,1.131778,89.361424,42.926000
1997-07-18,32.111111,23.611111,2.417889,81.816939,0.000000
1997-07-19,31.388889,24.500000,1.594778,86.244565,14.986000
1997-07-20,32.111111,23.888889,3.241000,82.468861,0.000000
1997-07-21,33.722222,25.222222,3.292444,79.172730,0.000000
1997-07-22,33.277778,24.611111,2.315000,87.972538,3.048000
1997-07-23,33.388889,24.277778,2.006333,83.221410,0.000000
1997-07-24,32.611111,23.611111,2.417889,78.181321,2.032000
1997-07-25,33.611111,23.222222,2.572222,74.475061,0.000000
1997-07-26,34.888889,23.777778,2.263556,72.558661,0.000000
1997-07-27,35.111111,23.277778,2.006333,73.626617,0.000000
1997-07-28,35.388889,24.722222,1.594778,72.547172,0.000000
1997-07-29,35.611111,25.277778,1.852000,70.884074,0.000000
1997-07-30,34.388889,24.888889,2.417889,77.284928,0.000000
1997-07-31,34.611111,24.611111,2.726556,74.690890,0.000000
1997-08-01,33.888889,22.722222,3.138111,83.664608,3.048000
1997-08-02,28.777778,22.277778,2.263556,83.265786,0.000000
1997-08-03,32.722222,23.388889,2.417889,79.523831,0.000000
1997-08-04,32.111111,20.888889,2.263556,66.415172,0.000000
1997-08-05,32.388889,20.277778,2.572222,67.237478,0.000000
1997-08-06,32.388889,22.777778,2.829444,68.980928,0.000000
1997-08-07,33.000000,24.722222,2.880889,82.787051,12.954000
1997-08-08,34.388889,20.722222,2.160667,77.219259,0.000000
1997-08-09,31.888889,18.888889,1.852000,64.702918,0.000000
1997-08-10,34.111111,18.277778,2.160667,64.492461,0.000000
1997-08-11,33.888889,19.888889,2.675111,66.187527,0.000000
1997-08-12,33.722222,19.222222,2.263556,65.529676,0.000000
1997-08-13,31.888889,18.888889,2.263556,68.064629,0.000000
1997-08-14,32.111111,21.277778,1.646222,72.449707,0.000000
1997-08-15,36.500000,20.722222,1.286111,73.453038,0.000000
1997-08-16,29.500000,20.777778,2.829444,82.817305,0.000000
1997-08-17,31.888889,19.222222,2.417889,68.250310,0.000000
1997-08-18,31.277778,19.500000,2.160667,71.954917,0.000000
1997-08-19,30.111111,19.888889,5.710333,74.842170,12.954000
1997-08-20,25.222222,17.722222,4.424222,81.580434,2.032000
1997-08-21,30.777778,16.888889,2.417889,70.638619,0.254000
1997-08-22,30.888889,20.888889,3.446778,75.076404,0.000000
1997-08-23,31.611111,22.500000,2.160667,79.327286,0.000000
1997-08-24,32.611111,21.388889,2.263556,78.741722,0.000000
1997-08-25,32.388889,20.888889,2.006333,76.026224,0.000000
1997-08-26,31.888889,20.500000,1.697667,74.241940,0.000000
1997-08-27,32.111111,20.222222,2.572222,83.534146,0.000000
1997-08-28,33.500000,23.000000,2.263556,77.661677,0.000000
1997-08-29,34.222222,24.000000,1.852000,76.511215,0.000000
1997-08-30,34.222222,24.722222,2.263556,76.240497,0.000000
1997-08-31,34.277778,24.777778,3.292444,75.329215,0.000000
1997-09-01,31.111111,18.611111,3.806889,69.627988,0.000000
1997-09-02,25.000000,14.222222,2.983778,60.336264,0.000000
1997-09-03,27.111111,13.611111,2.417889,57.109515,0.000000
1997-09-04,28.777778,13.111111,4.012667,59.617610,0.000000
1997-09-05,30.722222,16.888889,4.269889,60.870333,0.000000
1997-09-06,31.277778,19.000000,1.852000,68.876268,0.000000
1997-09-07,31.611111,18.222222,2.417889,70.659157,0.000000
1997-09-08,31.388889,19.722222,4.012667,63.738897,0.000000
1997-09-09,34.111111,18.722222,3.138111,63.465773,0.000000
1997-09-10,22.777778,17.722222,4.115556,72.678490,0.000000
1997-09-11,19.111111,14.222222,3.704000,92.743660,13.970000
1997-09-12,15.222222,13.722222,2.829444,97.517075,49.022000
1997-09-13,18.388889,13.722222,1.440444,91.810249,7.874000
1997-09-14,22.277778,14.888889,2.006333,82.973614,1.016000
1997-09-15,24.500000,13.111111,2.160667,73.434852,0.000000
1997-09-16,27.000000,13.611111,2.417889,59.768051,0.000000
1997-09-17,21.888889,9.611111,3.292444,60.957627,1.016000
1997-09-18,24.000000,9.222222,2.829444,59.845042,0.000000
1997-09-19,25.722222,10.111111,3.549667,51.485256,0.000000
1997-09-20,20.888889,6.111111,2.520778,44.628529,0.000000
1997-09-21,25.000000,5.388889,2.417889,51.279626,0.000000
1997-09-22,24.500000,8.277778,2.880889,57.334749,0.000000
1997-09-23,23.388889,10.111111,2.160667,65.490658,0.000000
1997-09-24,24.000000,10.500000,2.983778,68.897569,0.000000
1997-09-25,24.388889,6.500000,3.138111,52.140368,0.000000
1997-09-26,21.500000,6.222222,2.829444,60.865358,0.000000
1997-09-27,24.277778,8.222222,1.286111,63.486748,0.000000
1997-09-28,26.111111,8.388889,1.594778,64.551834,0.000000
1997-09-29,28.722222,9.277778,2.572222,53.158980,0.000000
1997-09-30,27.500000,13.277778,3.704000,56.066623,0.000000
1997-10-01,27.111111,13.111111,2.417889,66.970704,0.000000
1997-10-02,26.222222,14.888889,1.697667,74.857710,0.000000
1997-10-03,21.722222,7.500000,4.269889,84.804506,0.000000
1997-10-04,18.777778,4.777778,2.006333,58.862883,0.000000
1997-10-05,22.500000,4.388889,2.726556,55.422856,0.000000
1997-10-06,29.277778,5.888889,2.006333,43.163300,0.000000
1997-10-07,25.222222,4.500000,3.138111,42.091299,0.000000
1997-10-08,24.222222,9.500000,2.572222,53.706431,0.000000
1997-10-09,29.111111,10.277778,2.829444,45.177254,0.000000
1997-10-10,27.722222,8.888889,1.594778,50.712048,0.000000
1997-10-11,22.722222,7.888889,1.440444,65.897218,0.000000
1997-10-12,23.500000,7.388889,3.292444,68.121471,0.000000
1997-10-13,29.000000,9.277778,0.977444,51.891272,0.000000
1997-10-14,25.388889,8.611111,2.006333,54.771069,0.000000
1997-10-15,24.500000,11.222222,2.983778,66.451432,0.000000
1997-10-16,26.000000,10.888889,2.160667,60.586170,0.000000
1997-10-17,25.222222,7.777778,2.006333,47.875805,0.000000
1997-10-18,26.611111,7.888889,2.829444,47.199822,0.000000
1997-10-19,29.111111,10.277778,3.138111,39.608227,0.000000
1997-10-20,30.388889,9.388889,2.366444,40.549991,0.000000
1997-10-21,25.500000,8.722222,2.263556,56.032973,0.000000
1997-10-22,25.000000,8.722222,2.572222,70.810852,0.000000
1997-10-23,18.388889,9.111111,4.990111,46.006440,0.000000
1997-10-24,12.777778,2.277778,2.983778,26.133389,0.000000
1997-10-25,14.277778,0.388889,2.006333,44.565118,0.000000
1997-10-26,16.777778,-1.000000,1.131778,45.131503,0.000000
1997-10-27,15.888889,-0.277778,1.440444,48.299445,0.000000
1997-10-28,18.000000,-0.777778,1.286111,54.038599,0.000000
1997-10-29,18.111111,0.111111,2.520778,44.307552,0.000000
1997-10-30,16.777778,0.000000,1.749111,42.980109,0.000000
1997-10-31,15.722222,-1.388889,2.983778,47.251786,0.000000
1997-11-01,17.722222,0.888889,3.446778,44.528323,0.000000
1997-11-02,18.222222,4.222222,3.446778,49.547817,0.000000
1997-11-03,13.888889,5.777778,2.006333,73.983229,0.000000
1997-11-04,14.111111,3.388889,2.263556,65.898028,0.000000
1997-11-05,18.722222,0.777778,3.138111,55.387590,0.000000
1997-11-06,17.500000,2.000000,1.594778,62.743007,0.000000
1997-11-07,18.222222,2.000000,0.977444,68.628544,0.000000
1997-11-08,12.888889,6.722222,2.160667,86.637927,0.000000
1997-11-09,14.000000,7.388889,1.852000,89.010410,0.000000
1997-11-10,14.111111,7.000000,2.417889,89.123888,1.016000
1997-11-11,11.111111,9.222222,2.983778,95.998389,8.890000
1997-11-12,11.000000,5.388889,4.269889,89.222098,5.080000
1997-11-13,6.111111,3.500000,2.263556,91.796582,4.064000
1997-11-14,7.277778,2.388889,3.138111,97.339878,3.048000
1997-11-15,7.500000,0.500000,4.115556,95.103361,0.000000
1997-11-16,2.888889,-5.222222,3.549667,76.181380,0.508000
1997-11-17,7.222222,-5.500000,2.417889,65.859039,0.000000
1997-11-18,9.277778,-4.222222,2.983778,64.983867,0.000000
1997-11-19,9.888889,-0.388889,3.292444,77.692926,0.000000
1997-11-20,10.888889,-1.388889,1.697667,76.761902,0.000000
1997-11-21,12.388889,-0.222222,2.160667,75.960905,0.000000
1997-11-22,8.277778,-1.277778,1.131778,95.381939,0.000000
1997-11-23,5.277778,2.000000,1.852000,98.453024,0.000000
1997-11-24,9.500000,4.111111,3.138111,97.736073,0.000000
1997-11-25,7.611111,4.388889,4.681444,95.128908,0.254000
1997-11-26,7.277778,2.500000,2.829444,73.265565,0.000000
1997-11-27,4.500000,0.111111,2.572222,78.406630,0.254000
1997-11-28,2.722222,-0.611111,2.160667,94.552123,4.064000
1997-11-29,7.722222,-2.000000,1.646222,82.191641,0.000000
1997-11-30,4.500000,-2.777778,3.138111,93.842013,0.000000
1997-12-01,2.388889,-5.500000,2.263556,75.546262,0.000000
1997-12-02,2.277778,-7.500000,1.697667,69.158782,0.000000
1997-12-03,4.000000,-5.111111,4.578556,63.536782,0.000000
1997-12-04,8.000000,-3.111111,3.446778,76.384311,0.000000
1997-12-05,2.277778,-0.722222,4.115556,97.241021,1.016000
1997-12-06,3.111111,0.222222,5.556000,94.592920,0.000000
1997-12-07,2.777778,-4.722222,3.138111,79.258075,0.000000
1997-12-08,4.388889,-6.111111,2.212111,68.448408,0.000000
1997-12-09,0.222222,-6.888889,2.983778,50.473641,0.000000
1997-12-10,4.277778,-8.500000,4.321333,47.444684,0.000000
1997-12-11,3.388889,-6.611111,2.160667,44.766876,0.000000
1997-12-12,6.277778,-5.000000,2.160667,55.733805,0.000000
1997-12-13,9.500000,-5.222222,3.138111,73.279948,0.000000
1997-12-14,9.222222,-5.111111,2.006333,69.106062,0.000000
1997-12-15,4.777778,-5.222222,2.263556,87.909234,0.000000
1997-12-16,3.777778,-1.222222,2.417889,94.193807,0.000000
1997-12-17,6.500000,-0.277778,3.549667,91.963320,0.000000
1997-12-18,8.277778,-0.500000,3.652556,93.198081,0.000000
1997-12-19,8.277778,0.111111,3.704000,80.496420,0.000000
1997-12-20,7.222222,-17.222222,2.572222,76.506574,0.000000
1997-12-21,3.777778,-2.888889,3.549667,66.529577,0.000000
1997-12-22,3.388889,-4.888889,2.263556,71.816635,0.000000
1997-12-23,5.111111,-6.500000,1.131778,81.411198,0.000000
1997-12-24,8.111111,-4.611111,1.852000,70.147302,0.000000
1997-12-25,10.222222,0.000000,2.829444,74.658484,0.000000
1997-12-26,7.777778,-1.888889,2.829444,88.058040,0.000000
1997-12-27,2.111111,-2.777778,1.852000,94.071483,0.000000
1997-12-28,-1.222222,-2.888889,2.006333,97.167749,0.000000
1997-12-29,9.000000,-2.500000,2.983778,80.693350,0.000000
1997-12-30,3.111111,-2.388889,2.263556,95.719767,0.000000
1997-12-31,3.777778,-3.500000,1.852000,92.632455,0.000000
1998-01-01,8.500000,-4.777778,2.983778,68.034337,0.000000
1998-01-02,9.722222,-2.388889,2.160667,70.860124,0.000000
1998-01-03,5.611111,-9.222222,4.990111,36.508427,0.000000
1998-01-04,1.777778,-9.611111,3.601111,41.676911,0.000000
1998-01-05,7.611111,-9.277778,2.160667,32.920882,0.000000
1998-01-06,6.888889,-7.777778,2.006333,50.502461,0.000000
1998-01-07,6.222222,-4.500000,1.286111,66.148236,0.000000
1998-01-08,8.277778,-5.888889,2.160667,74.331998,0.000000
1998-01-09,5.777778,-2.111111,2.263556,90.119301,0.000000
1998-01-10,1.277778,-0.388889,3.858333,87.820738,0.000000
1998-01-11,12.000000,-1.000000,2.417889,73.237638,0.000000
1998-01-12,1.222222,-1.388889,1.852000,77.617414,0.000000
1998-01-13,0.277778,-1.888889,3.755444,78.836372,0.000000
1998-01-14,-0.611111,-8.888889,5.864667,73.865153,0.254000
1998-01-15,-3.611111,-9.000000,4.424222,62.767952,0.000000
1998-01-16,-4.111111,-7.722222,3.652556,82.546474,1.016000
1998-01-17,-2.722222,-9.888889,2.983778,68.372393,0.000000
1998-01-18,-3.388889,-13.277778,2.006333,52.875584,0.000000
1998-01-19,0.388889,-14.222222,3.498222,50.253502,0.000000
1998-01-20,2.277778,-12.777778,2.212111,43.646385,0.000000
1998-01-21,5.000000,-10.500000,1.646222,56.864513,0.000000
1998-01-22,4.388889,-10.500000,2.006333,55.562561,0.000000
1998-01-23,-0.500000,-12.722222,3.189556,38.401211,0.000000
1998-01-24,2.500000,-14.000000,2.160667,44.652865,0.000000
1998-01-25,6.111111,-9.888889,1.852000,53.875004,0.000000
1998-01-26,8.888889,-10.388889,2.726556,60.949211,0.000000
1998-01-27,2.611111,-9.611111,3.704000,69.182553,0.000000
1998-01-28,3.000000,-8.000000,2.726556,59.079688,0.000000
1998-01-29,6.777778,-7.611111,5.144444,60.899533,0.000000
1998-01-30,5.888889,-5.222222,2.623667,59.607286,0.000000
1998-01-31,3.111111,-5.611111,1.749111,66.312861,0.000000
1998-02-01,5.222222,-1.888889,1.852000,79.875728,0.000000
1998-02-02,4.222222,-1.888889,2.160667,81.452605,0.000000
1998-02-03,5.500000,-6.277778,4.115556,68.181545,0.000000
1998-02-04,4.888889,-8.611111,2.160667,61.109122,0.000000
1998-02-05,9.611111,-7.111111,2.829444,50.922689,0.000000
1998-02-06,8.500000,-6.888889,2.006333,51.059841,0.000000
1998-02-07,7.222222,-9.777778,3.601111,33.671517,0.000000
1998-02-08,7.277778,-10.277778,4.578556,37.716162,0.000000
1998-02-09,10.388889,-5.277778,3.292444,35.656812,0.000000
1998-02-10,11.277778,-6.111111,6.019000,47.971078,0.000000
1998-02-11,16.777778,1.888889,4.012667,47.423871,0.000000
1998-02-12,12.722222,1.500000,5.298778,39.363459,0.000000
1998-02-13,10.222222,-3.222222,3.138111,39.552058,0.000000
1998-02-14,11.888889,-4.000000,3.292444,44.646772,0.000000
1998-02-15,12.277778,-1.777778,3.138111,72.378580,0.000000
1998-02-16,13.222222,-2.611111,3.549667,49.355165,0.000000
1998-02-17,10.388889,-4.000000,2.572222,39.651727,0.000000
1998-02-18,3.277778,-0.888889,5.144444,91.136467,9.906000
1998-02-19,2.111111,-0.111111,6.121889,94.939084,7.874000
1998-02-20,6.222222,0.888889,5.144444,79.520511,0.000000
1998-02-21,4.388889,-0.222222,4.475667,48.872050,0.000000
1998-02-22,4.000000,-0.500000,2.726556,63.667611,0.000000
1998-02-23,6.777778,0.611111,2.417889,81.397932,0.000000
1998-02-24,11.611111,-0.111111,2.160667,60.520140,0.000000
1998-02-25,14.500000,0.611111,3.549667,73.146417,0.000000
1998-02-26,16.388889,0.611111,2.263556,54.666777,0.000000
1998-02-27,13.722222,-1.888889,2.726556,53.074191,0.000000
1998-02-28,13.722222,-2.611111,1.594778,50.918960,0.000000
1998-03-01,14.777778,0.611111,4.012667,46.722202,0.000000
1998-03-02,15.000000,2.222222,4.578556,56.157264,0.000000
1998-03-03,15.888889,1.388889,2.983778,52.106920,0.000000
1998-03-04,16.611111,2.888889,2.160667,63.276037,0.000000
1998-03-05,15.888889,2.388889,2.983778,70.441904,0.000000
1998-03-06,16.722222,1.000000,3.138111,54.395777,0.000000
1998-03-07,11.722222,2.388889,4.578556,29.247203,0.000000
